paths,preds,probs,slide_ids,targets
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1024_Y_6656.png,0,0.9999088048934937,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1024_Y_7168.png,0,0.9998681545257568,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1024_Y_7680.png,0,0.9944519400596619,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1024_Y_8192.png,0,0.9765026569366455,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_1024.png,1,0.5335813760757446,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_1536.png,0,0.9846987128257751,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_2048.png,0,0.9858178496360779,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_2560.png,0,0.9998703002929688,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_3072.png,0,0.9998794794082642,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_3584.png,0,0.9998865127563477,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_4096.png,0,0.9997982382774353,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_4608.png,0,0.9998795986175537,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_5120.png,0,0.9997712969779968,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_5632.png,0,0.9996446371078491,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_6144.png,0,0.9994935989379883,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_6656.png,0,0.9997797608375549,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_7168.png,0,0.9981548190116882,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_7680.png,0,0.9995394945144653,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_1536_Y_8192.png,0,0.9334149956703186,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_1024.png,0,0.9158517122268677,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_1536.png,0,0.9994165897369385,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_2048.png,0,0.9990426898002625,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_2560.png,0,0.999920129776001,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_3072.png,0,0.9998331069946289,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_3584.png,0,0.9998811483383179,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_4096.png,0,0.9998236298561096,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_4608.png,0,0.99991774559021,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_512.png,1,0.5292253494262695,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_5120.png,0,0.9998953342437744,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_5632.png,0,0.9999390840530396,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_6144.png,0,0.9998663663864136,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_6656.png,0,0.9941102862358093,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_7168.png,0,0.9694914221763611,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_7680.png,0,0.9966897964477539,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2048_Y_8192.png,0,0.9767048358917236,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_0.png,0,0.5841870903968811,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_1024.png,0,0.9840623736381531,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_1536.png,0,0.9992315769195557,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_2048.png,0,0.999829888343811,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_2560.png,0,0.9998631477355957,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_3072.png,0,0.9997650980949402,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_3584.png,0,0.9970953464508057,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_4096.png,0,0.9983332753181458,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_4608.png,0,0.9994857311248779,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_512.png,0,0.9533830881118774,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_5120.png,0,0.9999008178710938,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_5632.png,0,0.9998133778572083,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_6144.png,0,0.9971824884414673,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_6656.png,0,0.7794573903083801,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_7168.png,0,0.9343754649162292,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_7680.png,0,0.9336186051368713,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_2560_Y_8192.png,1,0.7864948511123657,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_0.png,0,0.9391556978225708,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_1024.png,0,0.9992648959159851,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_1536.png,0,0.9998594522476196,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_2048.png,0,0.9949511289596558,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_2560.png,0,0.9997233748435974,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_3072.png,0,0.9996821880340576,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_3584.png,0,0.9999003410339355,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_4096.png,0,0.9974536299705505,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_4608.png,0,0.996801495552063,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_512.png,0,0.9981476068496704,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_5120.png,0,0.998058021068573,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_5632.png,0,0.999718964099884,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_6144.png,0,0.9995206594467163,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_6656.png,0,0.9997912049293518,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_7168.png,0,0.9993249177932739,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3072_Y_7680.png,1,0.6640950441360474,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_0.png,1,0.5202488303184509,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_1024.png,0,0.9984673857688904,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_1536.png,0,0.9968300461769104,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_2048.png,0,0.9998496770858765,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_2560.png,0,0.9996065497398376,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_3072.png,0,0.9997250437736511,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_3584.png,0,0.9999480247497559,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_4096.png,0,0.9996833801269531,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_4608.png,0,0.9999922513961792,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_512.png,0,0.9964877367019653,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_5120.png,0,0.9982996582984924,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_5632.png,0,0.806786835193634,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_6144.png,0,0.992731511592865,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_6656.png,0,0.9994506239891052,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_7168.png,0,0.9479788541793823,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_3584_Y_7680.png,0,0.6195479035377502,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_1024.png,0,0.9990565180778503,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_1536.png,0,0.9998620748519897,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_2048.png,0,0.9992386102676392,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_2560.png,0,0.9985184073448181,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_3072.png,0,0.9995439648628235,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_3584.png,0,0.9996340274810791,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_4096.png,0,0.9998282194137573,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_4608.png,0,0.9953916072845459,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_5120.png,0,0.9796476364135742,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_5632.png,0,0.9559053778648376,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_6144.png,0,0.9994540810585022,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_6656.png,0,0.994263231754303,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4096_Y_7168.png,0,0.5159500241279602,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_1024.png,0,0.9971936345100403,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_1536.png,0,0.9995743632316589,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_2048.png,0,0.9985356330871582,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_2560.png,1,0.8645144701004028,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_3072.png,1,0.8414366245269775,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_3584.png,0,0.9892144799232483,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_4096.png,0,0.9938080906867981,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_4608.png,0,0.9806637167930603,TCGA-A3-3313-01A-02-BS2,0
/ssd_scratch/cvit/piyush/KIRC/test/cancer/TCGA-A3-3313-01A-02-BS2/TCGA-A3-3313-01A-02-BS2_X_4608_Y_5120.png,0,0.9998315572738647,TCGA-A3-3313-01A-02-BS2,0
